House Number,Street Name,Community,Zip Code,Unit Type,Unit,Floor Type,Floor,Building Type,Building,Term Addr,DA/PSA,CLLI8,NPANNX,ADDR_ID,NSP_INQ_ID,LU_ID,DA_Ready,Granite Qual - Bit 15 BO Type,Op Ready,OVALS Qual,Forced Ind,Working TN Status
"204","RANGER PL","SLIDELL","70458","","","","","","","F 204 RANGER PL","611302","SLIDLAMA","985641","=""00000O7YIJ""","=""F107b283978""","=""1LC5J""","FTTN","Not Ready","FTTN","FTTN-BP","Dynamic",""
"205","RANGER PL","SLIDELL","70458","","","","","","","F 205 RANGER PL","611302","SLIDLAMA","985641","=""00000O7YNO""","=""F107b281742""","=""1E66B""","FTTN","Not Ready","FTTN","FTTN-BP","Dynamic",""
"207","RANGER PL","SLIDELL","70458","","","","","","","F 209 RANGER PL","611302","SLIDLAMA","985641","=""00000O7SJH""","=""N128beeb5b30""","=""1JI8A1.M""","FTTN","Not Ready","FTTN","FTTN-BP","Dynamic",""
"208","RANGER PL","SLIDELL","70458","","","","","","","F 204 RANGER PL","611302","SLIDLAMA","985641","=""00000O7ZNZ""","=""F107b283553""","=""1KG22.G""","FTTN","Not Ready","FTTN","FTTN-BP","Dynamic",""
"209","RANGER PL","SLIDELL","70458","","","","","","","F 209 RANGER PL","611302","SLIDLAMA","985641","=""00000O7TJQ""","=""F107b282a79""","=""1I66B""","FTTN","Not Ready","FTTN","FTTN-BP","Dynamic",""
"211","RANGER PL","SLIDELL","70458","","","","","","","F 213 RANGER PL","611302","SLIDLAMA","985641","=""00000O81X2""","=""F107b2833d5""","=""1K66B""","FTTN","Not Ready","FTTN","FTTN-BP","Dynamic",""
"212","RANGER PL","SLIDELL","70458","","","","","","","F 212 RANGER PL","611302","SLIDLAMA","985641","=""00000O7WFS""","=""F107b280e5c""","=""1C9D6""","FTTN","Not Ready","FTTN","FTTN-BP","Dynamic",""
"213","RANGER PL","SLIDELL","70458","","","","","","","F 213 RANGER PL","611302","SLIDLAMA","985641","=""00000O7ZN7""","=""F107b284731""","=""1O9D6""","FTTN","Not Ready","FTTN","FTTN-BP","Dynamic",""
"215","RANGER PL","SLIDELL","70458","","","","","","","F 217 RANGER PL","611302","SLIDLAMA","985641","=""00000O7PQU""","=""F107b282164""","=""1G9D6""","FTTN","Not Ready","FTTN","FTTN-BP","Dynamic",""
"216","RANGER PL","SLIDELL","70458","","","","","","","F 212 RANGER PL","611302","SLIDLAMA","985641","=""00000O7VWM""","=""F107b2846c4""","=""1O66B""","FTTN","Not Ready","FTTN","FTTN-BP","Dynamic",""
"217","RANGER PL","SLIDELL","70458","","","","","","","F 217 RANGER PL","611302","SLIDLAMA","985641","=""00000O83TZ""","=""F107b283447""","=""1K9D6""","FTTN","Not Ready","FTTN","FTTN-BP","Dynamic",""
"100","SIRIUS LN","SLIDELL","70458","","","","","","","F 102 SIRIUS LN","611302","SLIDLAMA","985641","=""00000O7N58""","=""F107b2863ea""","=""1U9N3.1""","FTTN","Not Ready","FTTN","FTTN","Dynamic",""
"102","SIRIUS LN","SLIDELL","70458","","","","","","","F 102 SIRIUS LN","611302","SLIDLAMA","985641","=""00000O7T6U""","=""F107b281c31""","=""1F7D6""","FTTN","Not Ready","FTTN","FTTN","Dynamic",""
"103","SIRIUS LN","SLIDELL","70458","","","","","","","F 105 SIRIUS LN","611302","SLIDLAMA","985641","=""00000O7URE""","=""D1a68df7968""","=""1OO6B""","FTTN","Not Ready","FTTN","FTTN","Dynamic",""
"104","SIRIUS LN","SLIDELL","70458","","","","","","","F 106 SIRIUS LN","611302","SLIDLAMA","985641","=""00000O7YU5""","=""F107b2852ff""","=""1QO6B""","FTTN","Not Ready","FTTN","FTTN","Dynamic",""
"105","SIRIUS LN","SLIDELL","70458","","","","","","","F 109 SIRIUS LN","611302","SLIDLAMA","985641","=""00000O7S2B""","=""F107b285c9f""","=""1SO6B""","FTTN","Not Ready","FTTN","FTTN","Dynamic",""
"106","SIRIUS LN","SLIDELL","70458","","","","","","","F 106 SIRIUS LN","611302","SLIDLAMA","985641","=""00000O7X2F""","=""F1822f81f7d""","=""1UO6B""","FTTN","Not Ready","FTTN","FTTN","Dynamic",""
"107","SIRIUS LN","SLIDELL","70458","","","","","","","F 109 SIRIUS LN","611302","SLIDLAMA","985641","=""00000O7TO3""","=""F107b27f5db""","=""177D6""","FTTN","Not Ready","FTTN","FTTN","Dynamic",""
"108","SIRIUS LN","SLIDELL","70458","","","","","","","F 110 SIRIUS LN","611302","SLIDLAMA","985641","=""00000O7UIJ""","=""F107b27d729""","=""10P6B""","FTTN","Not Ready","FTTN","FTTN","Dynamic",""
"109","SIRIUS LN","SLIDELL","70458","","","","","","","F 109 SIRIUS LN","611302","SLIDLAMA","985641","=""00000O7ZIX""","=""F107b27e072""","=""12P6B""","FTTN","Not Ready","FTTN","FTTN","Dynamic",""
"110","SIRIUS LN","SLIDELL","70458","","","","","","","F 110 SIRIUS LN","611302","SLIDLAMA","985641","=""00000O811B""","=""F107b28244b""","=""1GT71""","FTTN","Not Ready","FTTN","FTTN","Dynamic",""
"111","SIRIUS LN","SLIDELL","70458","","","","","","","F 113 SIRIUS LN","611302","SLIDLAMA","985641","=""00000O83XS""","=""F107b27e9fc""","=""14P6B""","FTTN","Not Ready","FTTN","FTTN","Dynamic",""
"112","SIRIUS LN","SLIDELL","70458","","","","","","","F 114 SIRIUS LN","611302","SLIDLAMA","985641","=""00000O80B3""","=""F107b28114f""","=""1CT71""","FTTN","Not Ready","FTTN","FTTN","Dynamic",""
"113","SIRIUS LN","SLIDELL","70458","","","","","","","F 113 SIRIUS LN","611302","SLIDLAMA","985641","=""00000O7Z66""","=""F107b27e285""","=""137D6""","FTTN","Not Ready","FTTN","FTTN","Dynamic",""
"114","SIRIUS LN","SLIDELL","70458","","","","","","","F 114 SIRIUS LN","611302","SLIDLAMA","985641","=""00000O7MVF""","=""F107b28093d""","=""1B7D6""","FTTN","Not Ready","FTTN","FTTN","Dynamic",""
"115","SIRIUS LN","SLIDELL","70458","","","","","","","F 117 SIRIUS LN","611302","SLIDLAMA","985641","=""00000O7X3B""","=""F107b286836""","=""1V6D6""","FTTN","Not Ready","FTTN","FTTN","Dynamic",""
"116","SIRIUS LN","SLIDELL","70458","","","","","","","F 116 SIRIUS LN","611302","SLIDLAMA","985641","=""00000O7PHY""","=""F107b27f3b7""","=""16P6B""","FTTN","Not Ready","FTTN","FTTN","Dynamic",""
"117","SIRIUS LN","SLIDELL","70458","","","","","","","F 117 SIRIUS LN","611302","SLIDLAMA","985641","=""00000O7YXQ""","=""D1a68df74c0""","=""18P6B""","FTTN","Not Ready","FTTN","FTTN","Dynamic",""
"100","SOUTHERN STAR","SLIDELL","70458","","","","","","","F 102 SOUTHERN STAR","611302","SLIDLAMA","985641","=""00000O7O31""","=""F107b28190f""","=""1EI73""","FTTN","Not Ready","FTTN","FTTN-BP","Dynamic",""
"102","SOUTHERN STAR","SLIDELL","70458","","","","","","","F 102 SOUTHERN STAR","611302","SLIDLAMA","985641","=""00000O7Y3Y""","=""D1a68df74e9""","=""19CD6""","FTTN","Not Ready","FTTN","FTTN-BP","Dynamic",""
"103","SOUTHERN STAR","SLIDELL","70458","","","","","","","F 105 SOUTHERN STAR","611302","SLIDLAMA","985641","=""00000O7PV6""","=""F107b27fd78""","=""18S6B""","FTTN","Not Ready","FTTN","FTTN-BP","Dynamic",""
"104","SOUTHERN STAR","SLIDELL","70458","","","","","","","F 106 SOUTHERN STAR","611302","SLIDLAMA","985641","=""00000O7Q43""","=""F107b2801da""","=""19NLH""","FTTN","Not Ready","FTTN","FTTN-BP","Dynamic",""
"105","SOUTHERN STAR","SLIDELL","70458","","","","","","","F 105 SOUTHERN STAR","611302","SLIDLAMA","985641","=""00000O7TC4""","=""F107b2869cc""","=""1VH73""","FTTN","Not Ready","FTTN","FTTN-BP","Dynamic",""
"106","SOUTHERN STAR","SLIDELL","70458","","","","","","","F 106 SOUTHERN STAR","611302","SLIDLAMA","985641","=""00000O7Z4C""","=""D1a68df74f0""","=""19F8B.2""","FTTN","Not Ready","FTTN","FTTN-BP","Dynamic",""
"107","SOUTHERN STAR","SLIDELL","70458","","","","","","","F 109 SOUTHERN STAR","611302","SLIDLAMA","985641","=""00000O7S3U""","=""F107b286550""","=""1UI73""","FTTN","Not Ready","FTTN","FTTN-BP","Dynamic",""
"108","SOUTHERN STAR","SLIDELL","70458","","","","","","","F 110 SOUTHERN STAR","611302","SLIDLAMA","985641","=""00000O7SFQ""","=""F107b282662""","=""1HBD6""","FTTN","Not Ready","FTTN","FTTN-BP","Dynamic",""
"109","SOUTHERN STAR","SLIDELL","70458","","","","","","","F 109 SOUTHERN STAR","611302","SLIDLAMA","985641","=""00000O7TR2""","=""F107b280769""","=""1AS6B""","FTTN","Not Ready","FTTN","FTTN-BP","Dynamic",""
"110","SOUTHERN STAR","SLIDELL","70458","","","","","","","F 110 SOUTHERN STAR","611302","SLIDLAMA","985641","=""00000O7NZE""","=""F107b284d21""","=""1PH73""","FTTN","Not Ready","FTTN","FTTN-BP","Dynamic",""
"111","SOUTHERN STAR","SLIDELL","70458","","","","","","","F 109 SOUTHERN STAR","611302","SLIDLAMA","985641","=""00000O7UK8""","=""D1a68df79fa""","=""1QI73""","FTTN","Not Ready","FTTN","FTTN-BP","Dynamic",""
"112","SOUTHERN STAR","SLIDELL","70458","","","","","","","F 114 SOUTHERN STAR","611302","SLIDLAMA","985641","=""00000O7Z4E""","=""D1a68df757d""","=""1BBD6""","FTTN","Not Ready","FTTN","FTTN-BP","Dynamic",""
"113","SOUTHERN STAR","SLIDELL","70458","","","","","","","F 113 SOUTHERN STAR","611302","SLIDLAMA","985641","=""00000O7TV5""","=""F107b283f31""","=""1MI73""","FTTN","Not Ready","FTTN","FTTN-BP","Dynamic",""
"114","SOUTHERN STAR","SLIDELL","70458","","","","","","","F 114 SOUTHERN STAR","611302","SLIDLAMA","985641","=""00000O7S09""","=""F107b27f66a""","=""17BD6""","FTTN","Not Ready","FTTN","FTTN-BP","Dynamic",""
"116","SOUTHERN STAR","SLIDELL","70458","","","","","","","F 118 SOUTHERN STAR","611302","SLIDLAMA","985641","=""00000O7V6K""","=""M1585f1f34d""","=""1CS6B""","FTTN","Not Ready","FTTN","FTTN-BP","Dynamic",""
"117","SOUTHERN STAR","SLIDELL","70458","","","","","","","F 119 SOUTHERN STAR","611302","SLIDLAMA","985641","=""00000O7NZN""","=""N128beeb5ab8""","=""1L6A81""","FTTN","Not Ready","FTTN","FTTN-BP","Dynamic",""
"118","SOUTHERN STAR","SLIDELL","70458","","","","","","","F 118 SOUTHERN STAR","611302","SLIDLAMA","985641","=""00000O7SVG""","=""N128beeb5a94""","=""1UMHT.3""","FTTN","Not Ready","FTTN","FTTN-BP","Dynamic",""
"119","SOUTHERN STAR","SLIDELL","70458","","","","","","","F 119 SOUTHERN STAR","611302","SLIDLAMA","985641","=""00000O820A""","=""D1a68df74d9""","=""19531.I""","FTTN","Not Ready","FTTN","FTTN-BP","Dynamic",""
"120","SOUTHERN STAR","SLIDELL","70458","","","","","","","F 122 SOUTHERN STAR","611302","SLIDLAMA","985641","=""00000O834I""","=""F107b27e32c""","=""13BD6""","FTTN","Not Ready","FTTN","FTTN-BP","Dynamic","Y"
"121","SOUTHERN STAR","SLIDELL","70458","","","","","","","F 123 SOUTHERN STAR","611302","SLIDLAMA","985641","=""00000O7PCJ""","=""F107b282c40""","=""1II73""","FTTN","Not Ready","FTTN","FTTN-BP","Dynamic",""
"122","SOUTHERN STAR","SLIDELL","70458","","","","","","","F 122 SOUTHERN STAR","611302","SLIDLAMA","985641","=""00000O8260""","=""N124955cf539""","=""1VHJ01.C""","FTTN","Not Ready","FTTN","FTTN-BP","Dynamic",""
"123","SOUTHERN STAR","SLIDELL","70458","","","","","","","F 123 SOUTHERN STAR","611302","SLIDLAMA","985641","=""00000O7NZS""","=""N128beeb5ae3""","=""1NF4J.P""","FTTN","Not Ready","FTTN","FTTN-BP","Dynamic",""
"124","SOUTHERN STAR","SLIDELL","70458","","","","","","","F 125 SOUTHERN STAR","611302","SLIDLAMA","985641","=""00000O7Y21""","=""N124955cf219""","=""1L35Q.3""","FTTN","Not Ready","FTTN","FTTN-BP","Dynamic",""
"125","SOUTHERN STAR","SLIDELL","70458","","","","","","","F 125 SOUTHERN STAR","611302","SLIDLAMA","985641","=""00000O7YJT""","=""F107b27d9f4""","=""11CD6""","FTTN","Not Ready","FTTN","FTTN-BP","Forced Green",""
"126","SOUTHERN STAR","SLIDELL","70458","","","","","","","F 128 SOUTHERN STAR","611302","SLIDLAMA","985641","=""00000O7MZF""","=""F107b28137f""","=""1DCD6""","FTTN","Not Ready","FTTN","FTTN-BP","Dynamic",""
"127","SOUTHERN STAR","SLIDELL","70458","","","","","","","F 125 SOUTHERN STAR","611302","SLIDLAMA","985641","=""00000O7U1V""","=""F107b283e23""","=""1MB98.4""","FTTN","Not Ready","FTTN","IP-RT","Dynamic",""
"128","SOUTHERN STAR","SLIDELL","70458","","","","","","","F 130 SOUTHERN STAR","611302","SLIDLAMA","985641","=""00000O7MUM""","=""F107b282682""","=""1HCD6""","FTTN","Not Ready","FTTN","FTTN-BP","Dynamic",""
"129","SOUTHERN STAR","SLIDELL","70458","","","","","","","F 129 SOUTHERN STAR","611302","SLIDLAMA","985641","=""00000O7MTE""","=""F107b280208""","=""19OMG.2""","FTTN","Not Ready","FTTN","FTTN-BP","Forced Green",""
"130","SOUTHERN STAR","SLIDELL","70458","","","","","","","F 130 SOUTHERN STAR","611302","SLIDLAMA","985641","=""00000O7RJY""","=""F107b282421""","=""1GS6B""","FTTN","Not Ready","FTTN","FTTN-BP","Dynamic",""
"131","SOUTHERN STAR","SLIDELL","70458","","","","","","","F 129 SOUTHERN STAR","611302","SLIDLAMA","985641","=""00000O820H""","=""D1a68df7a52""","=""1RP19.6""","FTTN","Not Ready","FTTN","FTTN-BP","Forced Green",""
"155","SOUTHERN STAR","SLIDELL","70458","","","","","","","F 129 SOUTHERN STAR","611302","SLIDLAMA","985641","=""00011AUQKK""","=""N183a729d8f8""","=""1BM221.R""","FTTN","Not Ready","FTTN","FTTN-BP","Dynamic",""
"200","SOUTHERN STAR","SLIDELL","70458","","","","","","","F 200 SOUTHERN STAR","611302","SLIDLAMA","985641","=""00000O7SEI""","=""F107b27ecda""","=""15CD6""","FTTN","Not Ready","FTTN","FTTN-BP","Dynamic",""
"202","SOUTHERN STAR","SLIDELL","70458","","","","","","","F 200 SOUTHERN STAR","611302","SLIDLAMA","985641","=""00000O813C""","=""F107b2805fd""","=""1AI73""","FTTN","Not Ready","FTTN","FTTN-BP","Dynamic",""
"204","SOUTHERN STAR","SLIDELL","70458","","","","","","","F 204 SOUTHERN STAR","611302","SLIDLAMA","985641","=""00000O7RMK""","=""F107b27f2a7""","=""16I73""","FTTN","Not Ready","FTTN","FTTN-BP","Dynamic",""
"206","SOUTHERN STAR","SLIDELL","70458","","","","","","","F 204 SOUTHERN STAR","611302","SLIDLAMA","985641","=""00000O83T8""","=""F107b282da2""","=""1IS6B""","FTTN","Not Ready","FTTN","FTTN-BP","Dynamic",""
"207","SOUTHERN STAR","SLIDELL","70458","","","","","","","F 208 SOUTHERN STAR","611302","SLIDLAMA","985641","=""00000O7XED""","=""N124955cf380""","=""10RT61.J""","FTTN","Not Ready","FTTN","FTTN-BP","Dynamic",""
"208","SOUTHERN STAR","SLIDELL","70458","","","","","","","F 208 SOUTHERN STAR","611302","SLIDLAMA","985641","=""00000O7ST1""","=""F107b284c47""","=""1PBD6""","FTTN","Not Ready","FTTN","FTTN-BP","Dynamic",""
"211","SOUTHERN STAR","SLIDELL","70458","","","","","","","F 101 CONSTELLATION DR","611302","SLIDLAMA","985641","=""00000O7RPH""","=""F107b2863b5""","=""1U8D6""","FTTN","Not Ready","FTTN","FTTN-BP","Dynamic",""
"212","SOUTHERN STAR","SLIDELL","70458","","","","","","","F 208 SOUTHERN STAR","611302","SLIDLAMA","985641","=""00000O7R4L""","=""F107b285f6f""","=""1TBD6""","FTTN","Not Ready","FTTN","FTTN-BP","Dynamic",""
"213","SOUTHERN STAR","SLIDELL","70458","","","","","","","F 215 SOUTHERN STAR","611302","SLIDLAMA","985641","=""00000O7N6S""","=""N12f866a6586""","=""1PF9A1.P""","FTTN","Not Ready","FTTN","","",""
"214","SOUTHERN STAR","SLIDELL","70458","","","","","","","F 212 SOUTHERN STAR","611302","SLIDLAMA","985641","=""00000O81QN""","=""F107b27df5d""","=""12I73""","FTTN","Not Ready","FTTN","FTTN-BP","Dynamic",""
"215","SOUTHERN STAR","SLIDELL","70458","","","","","","","F 215 SOUTHERN STAR","611302","SLIDLAMA","985641","=""00000O7UPC""","=""F107b280e12""","=""1C73Q""","FTTN","Not Ready","FTTN","IP-RT","Dynamic",""
"216","SOUTHERN STAR","SLIDELL","70458","","","","","","","F 218 SOUTHERN STAR","611302","SLIDLAMA","985641","=""00000O7W9X""","=""D1a68df7854""","=""1LBD6""","FTTN","Not Ready","FTTN","FTTN-BP","Dynamic",""
"217","SOUTHERN STAR","SLIDELL","70458","","","","","","","F 219 SOUTHERN STAR","611302","SLIDLAMA","985641","=""00000O7OZE""","=""F107b28509c""","=""1Q8D6""","FTTN","Not Ready","FTTN","FTTN-BP","Dynamic",""
"218","SOUTHERN STAR","SLIDELL","70458","","","","","","","F 218 SOUTHERN STAR","611302","SLIDLAMA","985641","=""00000O7ZZP""","=""F107b2840d8""","=""1MU1J.1""","FTTN","Not Ready","FTTN","FTTN-BP","Dynamic",""
"219","SOUTHERN STAR","SLIDELL","70458","","","","","","","F 219 SOUTHERN STAR","611302","SLIDLAMA","985641","=""00000O7Z47""","=""M1672c14484""","=""1KS6B""","FTTN","Not Ready","FTTN","FTTN-BP","Dynamic",""
"220","SOUTHERN STAR","SLIDELL","70458","","","","","","","F 220 SOUTHERN STAR","611302","SLIDLAMA","985641","=""00000O7Q3N""","=""F107b286010""","=""1TG73""","FTTN","Not Ready","FTTN","FTTN-BP","Dynamic",""
"222","SOUTHERN STAR","SLIDELL","70458","","","","","","","F 220 SOUTHERN STAR","611302","SLIDLAMA","985641","=""00000O82J6""","=""F107b284cfb""","=""1PG73""","FTTN","Not Ready","FTTN","FTTN-BP","Dynamic",""
"101","VALIANT LN","SLIDELL","70458","","","","","","","F 101 VALIANT LN","611302","SLIDLAMA","985641","=""00000O7XLO""","=""F107b27e624""","=""13V5E.E""","FTTN","Not Ready","FTTN","FTTN-BP","Forced Green",""
"102","VALIANT LN","SLIDELL","70458","","","","","","","F 100 VALIANT LN","611302","SLIDLAMA","985641","=""00000O7VFT""","=""F107b281122""","=""1CRLH""","FTTN","Not Ready","FTTN","FTTN-BP","Dynamic",""
"103","VALIANT LN","SLIDELL","70458","","","","","","","F 103 VALIANT LN","611302","SLIDLAMA","985641","=""00000O807X""","=""F107b27e71a""","=""146551""","FTTN","Not Ready","FTTN","FTTN-BP","Dynamic",""
"104","VALIANT LN","SLIDELL","70458","","","","","","","F 104 VALIANT LN","611302","SLIDLAMA","985641","=""00000O7MZK""","=""F107b281f5a""","=""1FRLH""","FTTN","Not Ready","FTTN","FTTN-BP","Dynamic",""
"106","VALIANT LN","SLIDELL","70458","","","","","","","F 104 VALIANT LN","611302","SLIDLAMA","985641","=""00000O7P70""","=""F107b282d91""","=""1IRLH""","FTTN","Not Ready","FTTN","FTTN-BP","Dynamic",""
"107","VALIANT LN","SLIDELL","70458","","","","","","","F 107 VALIANT LN","611302","SLIDLAMA","985641","=""00000O7WDI""","=""F107b27d650""","=""10JD6""","FTTN","Not Ready","FTTN","FTTN-BP","Dynamic",""
"108","VALIANT LN","SLIDELL","70458","","","","","","","F 108 VALIANT LN","611302","SLIDLAMA","985641","=""00000O7V2H""","=""F107b283bd8""","=""1LRLH""","FTTN","Not Ready","FTTN","FTTN-BP","Dynamic",""
"109","VALIANT LN","SLIDELL","70458","","","","","","","F 107 VALIANT LN","611302","SLIDLAMA","985641","=""00000O7UQQ""","=""F107b27e923""","=""14JD6""","FTTN","Not Ready","FTTN","FTTN-BP","Forced Green",""
"110","VALIANT LN","SLIDELL","70458","","","","","","","F 108 VALIANT LN","611302","SLIDLAMA","985641","=""00000O7S2G""","=""F107b2849ee""","=""1ORLH""","FTTN","Not Ready","FTTN","FTTN-BP","Dynamic",""
"111","VALIANT LN","SLIDELL","70458","","","","","","","F 111 VALIANT LN","611302","SLIDLAMA","985641","=""00000O82G0""","=""F107b28669e""","=""1URLH""","FTTN","Not Ready","FTTN","FTTN-BP","Dynamic",""
"112","VALIANT LN","SLIDELL","70458","","","","","","","F 112 VALIANT LN","611302","SLIDLAMA","985641","=""00000O7UZF""","=""F107b283f39""","=""1MID6""","FTTN","Not Ready","FTTN","FTTN-BP","Dynamic",""
"113","VALIANT LN","SLIDELL","70458","","","","","","","F 311 WINDWARD PASSAGE","611302","SLIDLAMA","985641","=""00000O7QJS""","=""F107b285235""","=""1QID6""","FTTN","Not Ready","FTTN","FTTN-BP","Dynamic",""
"114","VALIANT LN","SLIDELL","70458","","","","","","","F 112 VALIANT LN","611302","SLIDLAMA","985641","=""00000O7TDX""","=""F107b28587a""","=""1RRLH""","FTTN","Not Ready","FTTN","FTTN-BP","Dynamic",""
"200","VALIANT LN","SLIDELL","70458","","","","","","","F 202 VALIANT LN","611302","SLIDLAMA","985641","=""00000O7QVW""","=""F107b27fd02""","=""18OLH""","FTTN","Not Ready","FTTN","FTTN-BP","Dynamic",""
"202","VALIANT LN","SLIDELL","70458","","","","","","","F 202 VALIANT LN","611302","SLIDLAMA","985641","=""00000O7QV3""","=""F107b280bf2""","=""1BOLH""","FTTN","Not Ready","FTTN","FTTN-BP","Dynamic",""
"203","VALIANT LN","SLIDELL","70458","","","","","","","F 203 VALIANT LN","611302","SLIDLAMA","985641","=""00000O81WF""","=""F107b283694""","=""1KOLH""","FTTN","Not Ready","FTTN","FTTN-BP","Dynamic",""
"204","VALIANT LN","SLIDELL","70458","","","","","","","F 206 VALIANT LN","611302","SLIDLAMA","985641","=""00000O7OL0""","=""F107b27eec3""","=""15OLH""","FTTN","Not Ready","FTTN","FTTN-BP","Dynamic",""
"205","VALIANT LN","SLIDELL","70458","","","","","","","F 207 VALIANT LN","611302","SLIDLAMA","985641","=""00000O7ODT""","=""F107b283083""","=""1JFD6""","FTTN","Not Ready","FTTN","FTTN-BP","Dynamic",""
"206","VALIANT LN","SLIDELL","70458","","","","","","","F 210 VALIANT LN","611302","SLIDLAMA","985641","=""00000O7MWQ""","=""F107b285fcc""","=""1TED6""","FTTN","Not Ready","FTTN","FTTN-BP","Dynamic",""
"207","VALIANT LN","SLIDELL","70458","","","","","","","F 207 VALIANT LN","611302","SLIDLAMA","985641","=""00000O7OO1""","=""F107b280a81""","=""1BFD6""","FTTN","Not Ready","FTTN","FTTN-BP","Dynamic",""
"208","VALIANT LN","SLIDELL","70458","","","","","","","F 210 VALIANT LN","611302","SLIDLAMA","985641","=""00000O7Q2T""","=""F107b286aba""","=""1VNLH""","FTTN","Not Ready","FTTN","IP-RT","Dynamic",""
"209","VALIANT LN","SLIDELL","70458","","","","","","","F 211 VALIANT LN","611302","SLIDLAMA","985641","=""00000O7UNW""","=""F107b27ff61""","=""198L5""","FTTN","Not Ready","FTTN","FTTN-BP","Dynamic",""
"210","VALIANT LN","SLIDELL","70458","","","","","","","F 212 VALIANT LN","611302","SLIDLAMA","985641","=""00000O7Y61""","=""F107b27e05c""","=""12OLH""","FTTN","Not Ready","FTTN","FTTN-BP","Dynamic",""
"211","VALIANT LN","SLIDELL","70458","","","","","","","F 211 VALIANT LN","611302","SLIDLAMA","985641","=""00000O7PZO""","=""F107b28644a""","=""1UC07.T""","FTTN","Not Ready","FTTN","FTTN-BP","Dynamic",""
"212","VALIANT LN","SLIDELL","70458","","","","","","","F 212 VALIANT LN","611302","SLIDLAMA","985641","=""00000O7PGP""","=""F107b285c92""","=""1SNLH""","FTTN","Not Ready","FTTN","FTTN-BP","Dynamic","Y"
"213","VALIANT LN","SLIDELL","70458","","","","","","","F 215 VALIANT LN","611302","SLIDLAMA","985641","=""00000O82PD""","=""F107b27f6f4""","=""17FD6""","FTTN","Not Ready","FTTN","FTTN-BP","Dynamic",""
"214","VALIANT LN","SLIDELL","70458","","","","","","","F 216 VALIANT LN","611302","SLIDLAMA","985641","=""00000O7TLY""","=""F107b2819f9""","=""1EOLH""","FTTN","Not Ready","FTTN","FTTN-BP","Dynamic",""
"215","VALIANT LN","SLIDELL","70458","","","","","","","F 216 VALIANT LN","611302","SLIDLAMA","985641","=""00000O7ZLU""","=""F107b27e3c1""","=""13FD6""","FTTN","Not Ready","FTTN","FTTN-BP","Dynamic",""
"216","VALIANT LN","SLIDELL","70458","","","","","","","F 216 VALIANT LN","611302","SLIDLAMA","985641","=""00000O8314""","=""F107b282855""","=""1HOLH""","FTTN","Not Ready","FTTN","FTTN-BP","Dynamic",""
"102","WEATHERLY CV","SLIDELL","70458","","","","","","","F 104 WEATHERLY CV","611302","SLIDLAMA","985641","=""00000O81NW""","=""F107b27d5a6""","=""10EL5""","FTTN","Not Ready","FTTN","FTTN","Dynamic",""
"104","WEATHERLY CV","SLIDELL","70458","","","","","","","F 104 WEATHERLY CV","611302","SLIDLAMA","985641","=""00000O7WRV""","=""F107b27dece""","=""12EL5""","FTTN","Not Ready","FTTN","FTTN","Dynamic",""
"106","WEATHERLY CV","SLIDELL","70458","","","","","","","F 108 WEATHERLY CV","611302","SLIDLAMA","985641","=""00000O7W23""","=""F107b27e87f""","=""14EL5""","FTTN","Not Ready","FTTN","FTTN","Dynamic",""
"108","WEATHERLY CV","SLIDELL","70458","","","","","","","F 108 WEATHERLY CV","611302","SLIDLAMA","985641","=""00000O7OK0""","=""F107b284215""","=""1N6D6""","FTTN","Not Ready","FTTN","FTTN","Dynamic",""
"110","WEATHERLY CV","SLIDELL","70458","","","","","","","F 112 WEATHERLY CV","611302","SLIDLAMA","985641","=""00000O7TML""","=""F107b281c07""","=""1F6D6""","FTTN","Not Ready","FTTN","FTTN","Dynamic",""
"111","WEATHERLY CV","SLIDELL","70458","","","","","","","F 111 WEATHERLY CV","611302","SLIDLAMA","985641","=""00000O7S9U""","=""F107b286811""","=""1V5D6""","FTTN","Not Ready","FTTN","FTTN","Dynamic",""
"112","WEATHERLY CV","SLIDELL","70458","","","","","","","F 112 WEATHERLY CV","611302","SLIDLAMA","985641","=""00000O7U9A""","=""F107b282f22""","=""1J6D6""","FTTN","Not Ready","FTTN","FTTN","Dynamic",""
"114","WEATHERLY CV","SLIDELL","70458","","","","","","","F 116 WEATHERLY CV","611302","SLIDLAMA","985641","=""00000O8041""","=""F107b27d7c3""","=""10T71""","FTTN","Not Ready","FTTN","FTTN","Dynamic",""
"116","WEATHERLY CV","SLIDELL","70458","","","","","","","F 116 WEATHERLY CV","611302","SLIDLAMA","985641","=""00000O7PAQ""","=""F107b27f203""","=""16EL5""","FTTN","Not Ready","FTTN","FTTN","Dynamic",""
"118","WEATHERLY CV","SLIDELL","70458","","","","","","","F 120 WEATHERLY CV","611302","SLIDLAMA","985641","=""00000O7ZB6""","=""F107b280916""","=""1B6D6""","FTTN","Not Ready","FTTN","FTTN","Dynamic",""
"120","WEATHERLY CV","SLIDELL","70458","","","","","","","F 120 WEATHERLY CV","611302","SLIDLAMA","985641","=""00000O7OI1""","=""F107b280566""","=""1AEL5""","FTTN","Not Ready","FTTN","FTTN","Dynamic",""
"122","WEATHERLY CV","SLIDELL","70458","","","","","","","F 122 WEATHERLY CV","611302","SLIDLAMA","985641","=""00000O7R10""","=""F107b284a06""","=""1OS71""","FTTN","Not Ready","FTTN","FTTN","Dynamic",""
